COUNTRY,CITY,ZONE,NW_AGO,ORDERS
PE,Lima,La Taboada,8,726.0
BR,Grande São Paulo,SP - SP - Jardim Sao Luis,8,715.0
PE,Ica,Centro Ica,8,711.0
MX,Manzanillo,MAN_Playa_Azul,8,699.0
CO,Cucuta,Villa del Rosario,8,698.0
AR,Mendoza,GRAN_MENDOZA_GODOY,8,697.0
EC,Quito,Iñaquito Alto,8,687.0
EC,Quito,Valle,8,682.0
MX,Tijuana,TIJ_Buenos_Aires,8,678.0
BR,Curitiba,PR - CWB - Bigorrilho,8,676.0
MX,San Luis Potosi,SLP_Pozos,8,674.0
BR,Curitiba,PR - CWB - Bacacheri/Santa Candida,8,672.0
CL,Santiago De Chile,Maipú,8,667.0
CL,Antofagasta,Antofagasta Sur,8,663.0
MX,Tijuana,TIJ_Florido_Mariano,8,657.0
MX,Leon,LEO_Campestre,8,652.0
CO,Duitama,Duitama,8,649.0
MX,Morelia,MOR_Villa_Tzipekua,8,644.0
MX,Salamanca,Salamanca,8,641.0
AR,Posadas,Posadas,8,638.0
BR,Campinas,SP - CPS - Taquaral,8,634.0
CO,Barranquilla,Concepción,8,627.0
PE,Lima,San Gabriel Alto,8,623.0
AR,San Juan,SAN_JUAN_NORTE,8,621.0
AR,Buenos Aires,Claypole,8,620.0
BR,Rio De Janeiro,Cidade Nova,8,619.0
MX,Garcia,GAR Los nogales,8,617.0
AR,Rio Cuarto,RIO_CUARTO,8,604.0
EC,Guayaquil,Los Almendros,8,600.0
MX,Campeche,CAMP Aeropuerto,8,600.0
CO,Bogota,Usme,8,600.0
BR,Campinas,SP - CPS - Jardim Trevo,8,599.0
EC,Guayaquil,Atarazana,8,598.0
MX,Guasave,GSV Guasave,8,591.0
BR,Grande São Paulo,SP - SP - Itaquera,8,587.0
EC,Quito,Valle de los Chillos,8,581.0
AR,Rosario,Rosario Norte,8,569.0
BR,Belo Horizonte,MG - BHZ - Extremo Leste,8,567.0
BR,Campinas,SP - CPS - Mansões,8,557.0
MX,Atlixco,ATL Centro,8,555.0
AR,San Juan,SAN_JUAN_OESTE,8,541.0
AR,Santiago Del Estero,SANTIAGO_DEL_ESTERO,8,538.0
PE,Huancayo,Huancayo centro,8,534.0
MX,Oaxaca,OAX Morelos,8,531.0
CO,Sogamoso,Sogamoso Sur,8,516.0
BR,Recife,PE - JdG - Piedade/Candeias,8,514.0
BR,Grande São Paulo,SP - GRU - Centro,8,505.0
EC,Quito,Calderon,8,504.0
MX,Orizaba,OZA Jalapilla,8,494.0
MX,Dolores Hidalgo,DLH Dolores Hidalgo,8,493.0
PE,Huancayo,Acocancha,8,492.0
BR,Grande São Paulo,SP - SP - Vila Medeiros/Vila Maria,8,489.0
AR,Bariloche,BARILOCHE_CENTRO,8,484.0
CO,Ibague,El Salado,8,479.0
PE,Cajamarca,San Jose,8,473.0
PE,Ica,La Angostura,8,472.0
BR,Rio De Janeiro,Jacarepagua,8,471.0
AR,Cordoba,Valle Escondido,8,467.0
AR,Salta,Salta_Tres_Cerritos,8,461.0
EC,Cuenca,Centro de cuenca,8,456.0
CL,Santiago De Chile,Quilicura,8,456.0
MX,Zacatecas,ZAC Tres Cruces,8,452.0
AR,Resistencia,RESISTENCIA,8,452.0
BR,Niteroi,Centro / Icaraí,8,446.0
AR,Buenos Aires,Bs As Sur Barrio San Jose,8,441.0
MX,Zacatecas,ZAC Telefe,8,439.0
MX,Silao,SIL Centro,8,438.0
CO,Santa Marta,Oriente,8,435.0
PE,Piura,Villa California,8,435.0
BR,João Pessoa,PB - JPA - João Pessoa,8,434.0
CO,Buga,Buga,8,432.0
MX,Valle De Bravo,VDB_Valle_De_Bravo,8,431.0
MX,Atlixco,ATL Valle Sur,8,429.0
MX,Orizaba,OZA Mirador,8,425.0
BR,Grande São Paulo,SP - SP - Socorro/Cidade Dutra,8,421.0
BR,Porto Alegre,RS - POA - Passo da Areia,8,404.0
CO,Cali,Yumbo,8,404.0
MX,Iguala De La Independencia,IgualaOps1,8,400.0
MX,Pachuca,PCH Tlapacoya -Banus,8,400.0
MX,Tlaxcala,TXL Apizaco,8,397.0
MX,Navojoa,Navojoa,8,397.0
MX,Aguascalientes,AGS_Jesus Maria,8,389.0
MX,Tulancingo,TGO Jaltepec,8,387.0
MX,Fresnillo,FRS Centro,8,384.0
MX,Guanajuato,GUA_SUR,8,383.0
AR,Mendoza,GRAN_MENDOZA_SUR,8,379.0
CL,Concepcion,Trebol Marina,8,379.0
CL,Santiago De Chile,Renca,8,377.0
EC,Guayaquil,Portete,8,377.0
EC,Guayaquil,Villa Club,8,376.0
MX,Lazaro Cardenas,LCS Centro,8,373.0
MX,Delicias,Delicias,8,373.0
EC,Quito,Llano Grande,8,371.0
PE,Ica,Parcona,8,366.0
AR,Tandil,TANDIL,8,360.0
BR,Belo Horizonte,Gloria/Chacaras_Pampulha,8,359.0
UY,Montevideo,Malvin,8,351.0
BR,Curitiba,PR - CWB - Boqueirão/Cajuru,8,338.0
PE,Cajamarca,Cesar Tello,8,331.0
BR,Recife,PE - OLD - Olinda,8,328.0
CL,Rancagua,Rancagua Centro,8,325.0
CO,Florencia,Florencia,8,324.0
BR,Goiânia,GO - GYN - Centro,8,322.0
EC,Guayaquil,El Dorado,8,316.0
AR,La Rioja,LA_RIOJA,8,316.0
EC,Guayaquil,Via la Costa Oeste,8,313.0
MX,Ensenada,ENS_Ensenada_2,8,305.0
BR,Rio De Janeiro,Vargem Pequena,8,303.0
EC,Guayaquil,Orquideas,8,302.0
BR,Recife,PE - REC - Afogados,8,299.0
PE,Ica,Santo_Domingo,8,294.0
EC,Quito,Nayon,8,289.0
BR,Rio De Janeiro,Meier,8,286.0
BR,Fortaleza,ce_for_montese/aero/castelao,8,273.0
EC,Guayaquil,Casa Laguna,8,272.0
CL,Iquique,Iquique,8,271.0
MX,Tulancingo,TGO La Rayuela,8,270.0
CR,San Jose,San_Jose_Centro,8,267.0
AR,San Juan,SAN_JUAN_SUR,8,266.0
PE,Huancayo,Chilca,8,264.0
MX,Tuxpam,TUX_Centro,8,253.0
BR,Grande São Paulo,SP - CPB - Carapicuíba,8,251.0
MX,Leon,LEO_Industrial,8,250.0
AR,Buenos Aires,PILAR,8,249.0
EC,Quito,Sur - este,8,247.0
MX,Atlacomulco,ATL San Lorenzo,8,242.0
BR,Recife,PE - REC - Areia/Ibura/Jordão,8,242.0
MX,Cadereyta De Jimenez,CENTRO CAD,8,238.0
BR,São Jose Dos Campos,SP - SJC - São José dos Campos,8,233.0
BR,Niteroi,Santa_Rosa,8,233.0
AR,Villa Carlos Paz,Carlos Paz,8,231.0
CL,Puerto Montt,Puerto Montt,8,229.0
EC,Guayaquil,Ciudad Celeste,8,227.0
CL,Antofagasta,Antofagasta Norte,8,224.0
BR,Fortaleza,ce_for_dunas/mdb/p_do_futuro/porto,8,223.0
EC,Quito,Carcelen,8,220.0
MX,Tlaxcala,TLX Tlaxcala Centro,8,218.0
CL,La Serena,Coquimbo,8,218.0
AR,Mendoza,GRAN_MENDOZA_MAIPU,8,216.0
MX,Zacatecas,ZAC Mecanicos,8,211.0
PE,Lima,San Luis Red,8,209.0
BR,Campinas,SP - VCP - Barão Geraldo/Alphaville,8,208.0
PE,Lima,Huaycan,8,206.0
PE,Piura,Enace,8,200.0
BR,Rio De Janeiro,Taquara,8,200.0
CL,Concepcion,San Pedro,8,198.0
BR,Ribeirão Preto,SP - RAO - Norte,8,198.0
BR,Salvador,BA - SSA - Barra / Ondina,8,195.0
MX,Lazaro Cardenas,LCS La Orilla,8,194.0
BR,Campinas,SP - CPS - Gramado,8,193.0
BR,Rio De Janeiro,Sao Cristovao,8,193.0
BR,Ribeirão Preto,SP - RAO - Sul,8,190.0
CL,Santiago De Chile,chicureo,8,183.0
BR,Other,ce_for_dunas/mdb/p_do_futuro/porto,8,182.0
MX,Tula De Allende,TDA Centro,8,180.0
CR,San Jose,Guadalupe_Sabanilla,8,179.0
BR,Grande São Paulo,SP - SP - Tremembe,8,177.0
CL,Santiago De Chile,San Bernardo,8,177.0
BR,Niteroi,Sao_Francisco,8,177.0
AR,Buenos Aires,DEL_VISO,8,176.0
CR,San Jose,San_Pedro_Curri_3R,8,176.0
BR,Rio De Janeiro,Fregesia,8,176.0
BR,Curitiba,PR - CWB - Santa Felicidade,8,175.0
CL,Viña Del Mar,Curauma,8,175.0
EC,Santa Elena / Salinas / Libertad,Salinas,8,174.0
BR,Grande São Paulo,SP - SP - Granja Viana,8,173.0
MX,Tlaxcala,TLX San Gabriel Cuauhtla,8,172.0
BR,Fortaleza,ce_for_pici/joquei_c/parangaba,8,172.0
MX,Tlaxcala,TLX CHIAUTEMPAN,8,172.0
PE,Trujillo,Huanchaco,8,170.0
MX,Zacatecas,ZAC Centro,8,169.0
CL,Calama,Calama,8,168.0
EC,Guayaquil,Via la costa Este,8,168.0
BR,Brasilia,DF - BSB - Águas Claras,8,167.0
CL,Temuco,Temuco_Centro,8,167.0
CL,Rancagua,Manzanal,8,165.0
MX,Fresnillo,FRS Colosio,8,163.0
EC,Portoviejo,Portoviejo,8,161.0
AR,San Salvador De Jujuy,JUJUY,8,158.0
PE,Lima,Alameda Norte,8,156.0
CL,Talca,Talca,8,156.0
BR,Rio De Janeiro,Cachambi,8,155.0
PE,Ica,San_Joaquin,8,155.0
UY,Montevideo,Prado,8,152.0
BR,Grande São Paulo,SP - GRU - Jardim Matarazzo,8,151.0
AR,San Miguel De Tucuman,Yerba Buena,8,150.0
EC,Cuenca,Batan,8,150.0
CO,Bogota,Siberia,8,150.0
EC,Manta,Manta Beach,8,147.0
BR,Natal,RN - NAT - Parnamirim/Centro,8,147.0
BR,Curitiba,PR - CWB - CIC,8,144.0
AR,Cordoba,VILLA_ALLENDE,8,144.0
PE,Trujillo,El Porvenir,8,143.0
MX,Tecate,TCE Tecate,8,143.0
BR,Belo Horizonte,Santa_amalia/Venda_Nova,8,139.0
EC,Guayaquil,Prosperina,8,137.0
CL,Santiago De Chile,Colina,8,137.0
EC,Guayaquil,Matices,8,135.0
BR,Grande São Paulo,SP - OSC - Baronesa/Jardim Elvira,8,130.0
CL,Santiago De Chile,Población San Joaquin,8,129.0
BR,Fortaleza,ce_for_p_kennedy/a_bezerra/v_velha,8,128.0
MX,Cadereyta De Jimenez,Refineria_Cad,8,126.0
BR,Rio De Janeiro,Piedade,8,125.0
BR,Juiz De Fora,MG - JDF - Juiz de Fora,8,124.0
BR,Rio De Janeiro,Ilha do Governador,8,124.0
BR,Aracaju,SE - AJU - Aracaju,8,122.0
AR,La Plata,City Bell,8,118.0
EC,Quito,Eden del Valle,8,117.0
MX,Tula De Allende,TDA El Llano,8,115.0
MX,Orizaba,OZA El Bejucal,8,114.0
BR,Goiânia,GO - GYN - Jd. Novo Mundo,8,113.0
BR,Maceio,AL - MCZ - Maceió,8,113.0
MX,Los Cabos,LCS_El_Tezal,8,112.0
PE,Other,Other,8,111.0
EC,Guayaquil,Metropolis,8,106.0
EC,Guayaquil,Via a Daule,8,104.0
BR,Other,Other,8,104.0
MX,Tula De Allende,TDA San Marcos,8,104.0
BR,Belem,PA - BEL - Belém,8,102.0
CL,Los Angeles,Los Ángeles,8,102.0
MX,Ciudad Valles,VALL Centro,8,101.0
BR,Campinas,SP - CPS - JD Novo Campos Eliseos/Pauliceia,8,100.0
EC,Guayaquil,Villa del Rey,8,98.0
BR,Rio De Janeiro,Méier Norte,8,96.0
CL,La Serena,Las_Compañias,8,96.0
PE,Lima,Ventanilla Alta,8,95.0
MX,Tlaxcala,TLX San Esteban,8,95.0
EC,Guayaquil,Mapasingue,8,94.0
CL,Copiapo,Copiapó,8,92.0
MX,Zacatecas,ZAC Progresista,8,91.0
AR,Salta,ALVARADO_PULLAY,8,89.0
CR,San Jose,Heredia,8,88.0
BR,Curitiba,PR - CWB - Pinheirinho/Sítio Cercado,8,88.0
BR,Belo Horizonte,MG - BHZ - Barreiro,8,86.0
CL,Chillan,Chillán,8,85.0
EC,Quito,Pifo,8,84.0
BR,Sorocaba,SP - SOR - Sorocaba,8,82.0
MX,Tuxpam,TUX_Tampamacchoco,8,82.0
MX,Zacatecas,ZAC Campesina,8,81.0
MX,Moroleon,URO_Moroleón Centro,8,80.0
BR,Belo Horizonte,MG - CON - Industrial,8,79.0
BR,Brasilia,DF - BSB - Guará,8,78.0
BR,Recife,PE - JbG - Guararapes,8,75.0
PE,Chiclayo,Obrero Municipal,8,75.0
PE,Chimbote,Nuevo Chimbote,8,74.0
PE,Piura,La Molina,8,73.0
CL,Quillota,Quillota,8,73.0
EC,Cuenca,Monay,8,73.0
MX,Orizaba,OZA Ciudad Mendoza,8,72.0
BR,Campinas,SP - CPS - Extremo Sul Divisa,8,72.0
BR,Recife,PE - REC - Estância/Jiquiá,8,71.0
EC,Cuenca,El Vecino,8,71.0
BR,Niteroi,Barreto,8,70.0
BR,Brasilia,DF - BSB - Lago Norte,8,69.0
EC,Manta,Centro de Manta,8,68.0
PE,Cajamarca,Baños del Inca,8,68.0
PE,Lima,Pachacutec,8,68.0
BR,Recife,PE - JbG - Prazeres,8,67.0
MX,Tlaxcala,TLX Santa Cruz Tetela,8,66.0
EC,Quito,Forestal,8,64.0
BR,São Jose Do Rio Preto,SP - SJR - São José do Rio Preto,8,63.0
AR,San Fernando,Catamarca,8,63.0
PE,Chimbote,Bolivar,8,63.0
BR,Grande São Paulo,SP - GRU - Jardim Pres. Dutra,8,62.0
EC,Guayaquil,Buijo,8,60.0
BR,Other,ce_for_centro/fatima/parquelandia,8,60.0
BR,Natal,RN - NAT - Zona Norte,8,60.0
BR,Jundiai,SP - JUN - Jundiaí,8,58.0
BR,Other,RS - POA - Passo da Areia,8,57.0
BR,Belo Horizonte,MG - BHZ - Condominios Nova Lima,8,57.0
BR,Porto Alegre,RS - POA - Sul,8,56.0
BR,Fortaleza,ce_for_l_redonda/sabiaguaba,8,56.0
CL,Santiago De Chile,autopista_central,8,56.0
EC,Guayaquil,Duran,8,55.0
CR,San Jose,Escazú,8,54.0
MX,Cadereyta De Jimenez,CAD EL MILAGRO,8,54.0
CO,Sogamoso,Sogamoso Norte,8,54.0
PE,Chimbote,Bellamar,8,53.0
BR,Salvador,BA - SSA - Rio Vermelho / Horto Florestal,8,53.0
PE,Chimbote,Florida,8,51.0
EC,Machala,La cuatro mil,8,51.0
CO,Bogota,Other,8,51.0
PE,Lima,Ate Norte,8,50.0
PE,Piura,Castilla,8,50.0
EC,Quito,Pusuqui,8,50.0
BR,Santos,DOM Canto do Forte PRG,8,49.0
BR,Brasilia,DF - BSB - Lago Sul,8,48.0
BR,Salvador,BA - SSA - Pituba,8,48.0
MX,Tecate,TCE Santa Anita,8,47.0
BR,Uberlandia,MG - UBE - Uberlândia,8,45.0
EC,Quito,Pisuli,8,44.0
MX,Tecate,TCE Los Maestros,8,44.0
EC,Ambato,Miraflores,8,43.0
MX,Tlaxcala,TLX Altiplano,8,43.0
PE,Mancora,Mancora_Pocitas,8,43.0
BR,Rio De Janeiro,Oswaldo Cruz,8,42.0
MX,Moroleon,URO_Centro,8,41.0
PE,Chimbote,Caceres aramayo,8,41.0
MX,Ciudad Valles,VALL EMILIANO ZAPATA,8,41.0
UY,Montevideo,Carrasco,8,41.0
CO,Bello,Popular,8,40.0
BR,Belo Horizonte,MG - BH - Contagem,8,38.0
AR,Lujan,LUJAN,8,37.0
CL,Temuco,U_Catolica,8,37.0
CO,San Gil,San Gil,8,36.0
BR,Rio De Janeiro,Rio das Pedras,8,36.0
BR,Other,ce_for_messejana/jangurussu,8,36.0
BR,Porto Alegre,RS - POA - Navegantes,8,36.0
EC,Santo Domingo,Centenario,8,34.0
MX,Ciudad Valles,VALL Sur,8,34.0
BR,Fortaleza,ce_for_messejana/jangurussu,8,33.0
MX,Comitan De Dominguez,CMD Centro,8,33.0
CO,Facatativa,Facatativa,8,33.0
BR,Porto Alegre,RS - POA - Leste,8,31.0
BR,Niteroi,Regiao_oceanica,8,30.0
BR,Campinas,SP - CPS - Swiss Park,8,30.0
BR,Recife,PE - REC - Jardim São Paulo,8,29.0
MX,Tlaxcala,TLX San Diego Metepec,8,29.0
PE,Lima,Villa Club,8,29.0
EC,Machala,Raito de luz,8,29.0
EC,Santo Domingo,Bomboli,8,27.0
EC,Quito,Caupicho,8,27.0
BR,Porto Alegre,RS - POA - Sarandi,8,27.0
EC,Ambato,Centro de Ambato,8,27.0
BR,Londrina,PR - LND - Londrina,8,26.0
MX,Cadereyta De Jimenez,CAD DOCE DE OCTUBRE,8,26.0
MX,Tuxpam,TUX_Santiago_de_La_Peña,8,24.0
BR,Campinas,SP - VCP - Jardim Santa Cruz,8,23.0
BR,Other,ce_for_e_queiroz/cambeba/cid_dos_fun,8,23.0
BR,Rio De Janeiro,Campo Grande,8,23.0
AR,San Rafael,SAN_RAFAEL,8,22.0
MX,Tlaxcala,TLX San Pedro Muñoztla,8,22.0
EC,Ambato,Floresta,8,21.0
CL,Concepcion,Talcahuano,8,21.0
MX,Acuña,ACU Centro,8,20.0
CO,Other,Other,8,20.0
MX,Atlixco,ATL La Joya,8,19.0
BR,Jundiai,Varzea Paulista,8,18.0
AR,Buenos Aires,ESCOBAR,8,17.0
EC,Quito,San Martin de Porras,8,16.0
BR,Niteroi,Piratininga / Itaipu,8,15.0
AR,Santafe,SANTA_FE_UNIVERSIDAD,8,15.0
AR,Buenos Aires,MASCHWITZ,8,15.0
BR,Campinas,SP - CPS - Sousas,8,15.0
BR,Florianopolis,SC - FLN - Centro,8,14.0
BR,Niteroi,São Gonçalo,8,14.0
EC,Quito,Argelia Alta,8,14.0
CR,San Jose,Santa Barbara,8,14.0
EC,Quito,Mitad del Mundo,8,14.0
BR,Other,PB - JPA - João Pessoa,8,13.0
CL,Rancagua,Machali,8,13.0
BR,Campo Grande,Campo Grande Expansión,8,13.0
PE,Mancora,Vichayito,8,13.0
BR,Curitiba,PR - SJP - São José dos Pinhais,8,13.0
BR,Campinas,SP - CPS - Vila Boa Vista,8,13.0
BR,Rio De Janeiro,Nova iguaçu,8,13.0
MX,Ciudad Guzman,CDG La Hacienda,8,12.0
CR,Cartago,Cartago_Oriental,8,12.0
BR,Salvador,BA - SSA - Imbui Piatã,8,12.0
MX,Ciudad Valles,VALL Valles Norte,8,12.0
EC,Machala,Las Palmeras,8,11.0
MX,Lazaro Cardenas,LCS Puerto,8,11.0
CR,San Jose,Santa Ana,8,11.0
BR,Balneario Camboriu,SC - BAL - Balneário,8,11.0
BR,Other,BA - SSA - Imbui Piatã,8,10.0
MX,Comitan De Dominguez,CMD Las Flores,8,10.0
BR,Other,DF - BSB - Águas Claras,8,10.0
EC,Machala,Jambeli,8,10.0
BR,Jundiai,Fazenda Grande,8,10.0
CL,Santiago De Chile,Other,8,10.0
BR,Other,ce_for_passare/modubim,8,10.0
PE,Lima,Los Halcones,8,10.0
BR,Piracicaba,Piracicaba MP,8,9.0
MX,Ciudad Guzman,CDG Centro,8,9.0
BR,Other,RS - CAN - Canoas,8,9.0
EC,Guayaquil,Valle Alto,8,8.0
MX,Acuña,ACU Macroplaza,8,8.0
BR,Campinas,SP - VCP - Jardim Santa Lúcia,8,8.0
BR,Rio De Janeiro,Bangu,8,8.0
BR,Teresina,PI - THE - Teresina,8,8.0
BR,Campinas,Cidade Satélite,8,8.0
BR,Londrina,Leonor,8,7.0
CL,Santiago De Chile,Santiago_poniente,8,7.0
BR,Rio De Janeiro,Nilópolis / Mesquita,8,7.0
BR,Florianopolis,SC - FLN - São José,8,7.0
BR,Florianopolis,SC - FLN - Trindade,8,7.0
BR,Salvador,BA - LDF - Lauro de Freitas,8,7.0
BR,Florianopolis,SC - FLN - Continente,8,6.0
MX,Ocotlan,OCN Centro,8,6.0
BR,Florianopolis,SC - FLN - Ilha Sul,8,6.0
BR,Aracaju,Other,8,6.0
EC,Manta,Jesus de Nazaret,8,6.0
PE,Lima,Plaza de Acho Red,8,6.0
BR,Other,SP - JUN - Jundiaí,8,6.0
CO,Pasto,OBONUCO,8,6.0
UY,Other,Other,8,6.0
MX,Rio Verde,RVE Rio Verde Centro,8,5.0
BR,Piracicaba,Piracicaba,8,5.0
BR,Fortaleza,ce_for_passare/modubim,8,5.0
MX,Teziutlan,TEZ_San Diego,8,5.0
MX,Ciudad Mante,CiudadManteOps1,8,5.0
BR,Santos,Vilao Sao Jorge,8,4.0
BR,Guaruja,Guarujá MP,8,4.0
BR,Paulinia,DOM JARDIM AMERICA PAU,8,4.0
MX,Coatzacoalcos,CTZ Allende,8,4.0
CO,Pitalito,Pitalito,8,4.0
BR,Bauru,FS Parque Jardim Europa/Vila Riachuelo - BAU,8,3.0
BR,Hortolândia,DOM PARQUE HORTOLANDIA HOR,8,3.0
BR,Florianopolis,SC - FLN - Ilha Norte,8,3.0
MX,Tulancingo,TGO Cuautepec,8,3.0
BR,Taubate,Taubaté MP,8,3.0
CO,Barranquilla,Malambo,8,3.0
BR,Campina Grande,Campina Grande FS,8,3.0
BR,Florianopolis,SC - FLN - Coqueiros,8,3.0
CL,Santiago De Chile,Farellones,8,3.0
BR,Indaiatuba,Parque Boa EsperanÃƒÂ§a - IND,8,3.0
MX,Lagos De Moreno,LDM Centro,8,3.0
CR,San Jose,Urbanizacion La Paz,8,3.0
BR,Foz Do Iguaçu,PR - FOZ - Vila Militar,8,3.0
MX,Tula De Allende,TDA Santa María Ilucan,8,3.0
BR,Campinas,SP - VCP - Jardim Itatinga,8,3.0
BR,Limeira,FS PARQUE REAL LIM,8,2.0
EC,Cuenca,Chaullabamba,8,2.0
CO,Pasto,Pasto Pucalpa,8,2.0
BR,Indaiatuba,Centro - IND,8,2.0
BR,Americana,DOM JARDIM GIRASSOL AME,8,2.0
CR,Alajuela,ALJ Alajuela Centro-desamparados,8,2.0
BR,Macae,MP Centro/Imbetiba MEA,8,2.0
BR,Mogi Guaçu,Mogi Guaçu MP,8,2.0
BR,Rio De Janeiro,Caxias,8,2.0
BR,Foz Do Iguaçu,PR - FOZ - Centro,8,2.0
MX,Teziutlan,TEZ_Centro,8,2.0
CO,Santa Marta,ZAZUE ESTE,8,2.0
BR,Aracaju,Eduardo Gomes,8,2.0
BR,Joinville,MP Atiradores JOI,8,2.0
BR,Blumenau,FS Petrópolis/Centro/Jardim Blumenau BNU,8,2.0
MX,La Piedad,LPD Centro,8,2.0
BR,Aracaju,Japãozinho,8,2.0
UY,Montevideo,Barra MVD3,8,2.0
BR,Campinas,Jardim Ouro Verde,8,2.0
BR,Foz Do Iguaçu,PR - FOZ - Jardim Jupira,8,2.0
BR,Mogi Das Cruzes,Centro - MOG,8,2.0
BR,Vitoria,Vitoria FS,8,2.0
BR,Cabo Frio,DOM PARQUE CENTRAL CAF,8,2.0
BR,Santos,Jardim Bechara,8,2.0
BR,Maringa,MP Tropical/Vila Vardelina/Jardim Imperial 1 y 2/ Parque Res. Cidade Nova MGF,8,2.0
BR,Campinas,Jardim Nova America,8,2.0
BR,Indaiatuba,Expansao Vila Costa e Silva - IND,8,2.0
BR,Manaus,Manaus FS,8,1.0
BR,Blumenau,MP Velha/Asilo BNU,8,1.0
BR,Joinville,Joinville - BAO VISTA,8,1.0
CL,Arica,Arica,8,1.0
BR,Campina Grande,Campina Grande MP,8,1.0
MX,Lazaro Cardenas,LCS Playa Erendira,8,1.0
BR,Uberaba,Uberaba 2,8,1.0
BR,Itapema,PPR Itapema EMA,8,1.0
BR,Novo Hamburgo,MP Operário/Guarani/Vila Nova NHA,8,1.0
BR,Vitoria,Vitoria MP,8,1.0
CR,Cartago,Paraiso MZ,8,1.0
BR,Limeira,MP JARDIM SANTO ANDRÉ LIM,8,1.0
CR,Cartago,Quircot,8,1.0
BR,Londrina,Cinco Conjuntos,8,1.0
AR,Other,Other,8,1.0
BR,Blumenau,FS Vila Nova/Boa Vista/VIctor Konder BNU,8,1.0
BR,Valinhos,SP - VCP - Valinhos,8,1.0
BR,Rio De Janeiro,Belford Roxo,8,1.0
CR,Alajuela,ALJ Ciruelas,8,1.0
BR,Maringa,MP Jardim Aclimação/Vila Bosque/Vila Marumby/Chácara Paulista MGF,8,1.0
BR,Bauru,FS Vila Bonfim/Vila Universitária/Higienópolis - BAU,8,1.0
BR,Araraquara,SP - ARA - Jardim universal,8,1.0
BR,São Carlos,USP - QSC,8,1.0
MX,Tlaxcala,TXL San José,8,1.0
BR,Bauru,MP Jardim Marambá/Vila Monlevade - BAU,8,1.0
BR,Cuiaba,Cristo Rei,8,1.0
EC,Other,Other,8,1.0
BR,Sertãozinho,Sertãozinho MP,8,1.0
BR,Itanhaem,Itanhaem,8,1.0
BR,Maringa,FS Jardim Universitário/Zona 7/Jardim Ipiranga MGF,8,1.0
BR,Passo Fundo,Passo Fundo Microzona,8,1.0
BR,Campos Dos Goytacazes,MP Parque João Seixas GOY,8,1.0
BR,Foz Do Iguaçu,PR - Foz - Jardim do Horto,8,1.0
BR,Anapolis,MP Vila Santa Maria de Nazareth APS,8,1.0
BR,Cuiaba,MP Jardim Cuiabá/Goiabeira/Santa Rosa - CGB,8,1.0
MX,Santo Domingo Tehuantepec,THC Centro,8,1.0
BR,Bauru,FS Vila Regina - BAU,8,1.0
BR,Cuiaba,Morro da Serra,8,1.0
BR,Anapolis,MP Vila Brasil/Vila Santa Maria APS,8,1.0
BR,Volta Redonda,MP Jardim Amalia VRD,8,1.0
BR,Valparaiso De Goias,DOM CIDADE JARDINS VAL,8,0.0
BR,Cuiaba,MP Poção/Areão/Jardim Guanabara - CGB,8,0.0
BR,Other,SP - BAR - Barueri,8,0.0
BR,São Luis,SAO FRANCISCO,8,0.0
BR,Volta Redonda,MP Tangirinal/ Conforto VRD,8,0.0
BR,Franca,MP Vila Santa Maria FRC,8,0.0
BR,Franca,FS Vila Aparecida FRC,8,0.0
BR,Ourinhos,MP VILA NOVA SÁ OUR 1,8,0.0
CO,Apartado,Apartado,8,0.0
MX,Rio Verde,RVE Rio Verde El Refugio,8,0.0
BR,Blumenau,MP Escola Agrícola/Itoupava Seca/Salto Norte BNU,8,0.0
BR,Franca,MP Vila Imperador FRC,8,0.0
MX,Heroica Cardenas,HCR Centro,8,0.0
BR,Limeira,FS VILA ESTEVE LIM,8,0.0
BR,Araçatuba,BRZ Araçatuba ATU,8,0.0
MX,Tecoman,TCM Centro,8,0.0
CO,Bogota,Calera_arboreto,8,0.0
BR,Vitoria,MP JARDIM LIMOEIRO SER,8,0.0
BR,Vitoria,MP PLANALTO DE CARAPINA SER,8,0.0
MX,Navolato,NVT Novolato,8,0.0
BR,Vinhedo,SP - VCP - Valinhos,8,0.0
BR,Other,SP - SP - Cantareira,8,0.0
CR,Alajuela,ALJ Tambor,8,0.0
BR,Vila Velha,Vila Velha MP,8,0.0
PE,Huanuco,Amarilis,8,0.0
PE,Huacho,Huacho,8,0.0
BR,Caruaru,MP Kennedy/Caiuca/Maria Auxiliadora - CAU,8,0.0
BR,Other,Vila Velha MP,8,0.0
BR,São Carlos,Jd Parque Sisi - QSC,8,0.0
BR,Mogi Das Cruzes,Expansao Yotsu - MOG,8,0.0
CR,Alajuela,ALJ_Urbanizacion_La_Paz,8,0.0
BR,Cuiaba,Várzea Grande,8,0.0
EC,Guayaquil,La Rioja,8,0.0
BR,São Luis,SANTA ROSA,8,0.0
MX,Other,Mid_Sur_Aeropuerto,8,0.0
BR,Joinville,MP Glória JOI,8,0.0
BR,Indaiatuba,Residencial Duas Marias - IND,8,0.0
BR,Amparo,Amparo,8,0.0
PE,Abancay,Las Americas,8,0.0
MX,Papantla,PTL Papantla de Olarte,8,0.0
BR,Vitoria Da Conquista,DOM BNH VIT,8,0.0
BR,Marilia,FS Jardim Tangara/Banzato - MII,8,0.0
BR,Other,SP - DIA - Diadema 2,8,0.0
